,Subtype,EPYC,KRT14,LRRC15,OMD,MFAP5,SFRP2,ADAM12,IGKV1-12,COL11A1,FAM180A,FNDC1,GALNT15,POSTN,COL10A1,FIBIN,COL1A1,WT1,COL1A2,CMKLR2,TIMP3,XIRP1,COL3A1,MEDAG,MAGEL2,FN1,COL6A3,IGFL2,ST6GAL2,HSD17B6,GREM1,MUC2,SPINK4,VTN,SLC6A19,APOB,PGC,ITLN1,SLC28A2,GP2,ALB,PSAPL1,PDIA2,REG4,REG1B,A4GNT,C2CD4B,SLC13A2,AKR1C4,SLC19A3,TFF2,MT1H,REG3A,PRAP1,MAP3K20-AS1,SLC39A5,TM4SF20,MT1G,HPN,SH2D6,POU2AF2
s336,Consensus_class_2,-0.416943941544389,-0.645627919622586,0.845424406691827,0.473848093335222,0.774288933315511,1.9132016353822,0.977738107636632,-0.645627919622586,2.08098093324398,-0.0344533565818815,1.40597270145379,-0.434039916310928,0.974330246871948,2.28283123464743,0.0951652983091323,4.22703691573068,-0.14531983821082,0.276337998961338,-0.471591158354708,1.38161211240666,-0.66683044142991,3.26491333247975,-0.311551956169327,-0.731472786425969,3.11009187425254,2.86295845123229,-0.0046149355271771,7.02575126248068E-09,-0.676300579166503,0.830956576108086,-0.806280642445186,-0.431450414260448,-0.3762814033588,-0.166431507055107,-0.324362346851084,-2.06273368603363E-08,-2.97172513349482E-11,-0.741360945725937,-0.399256045633303,-0.510883688073415,-0.260935512190504,-0.171771933193285,-0.0009500528093587,-0.634019680381841,-4.38277912331482E-07,-0.521626498236314,-0.557603351720267,-0.417906562775407,-0.217809717805211,-3.52156468027325E-10,-0.321135796224483,-0.65690353249054,-1.06671343893062,-0.645627919622586,-0.451769109379324,-0.466810811697071,0,-0.831798204834325,-0.471591158354708,-0.30234341248973
s337,Consensus_class_2,-0.0345241972624403,-0.847432062120994,0.322070286482896,0.902569046755504,1.00982379093091,1.92893980635061,1.12794034096465,-0.355547506156298,1.24113454977827,-0.0009585638218193,1.22055583778032,-0.31786677567543,1.35973191556273E-05,1.59129494276961,0.324537609268571,3.95884097848354,-0.652792874148847,0.659411877651287,-0.790453167708726,0.969850104681386,-0.0870525836838257,3.08729793978669,-0.152317743164298,-0.528901455130419,2.669219962393,3.19601630224442,-0.0284050883797659,0.0223449969053746,-0.127246528102123,7.50239901065978E-10,-0.79928811221126,-0.852548709079763,-0.828295272472156,-0.6107475844049,-0.290442762856608,-2.52190892563919E-07,-0.158732492296701,-0.006868608465049,-1.07397202345076,-0.401777461221736,-0.710154164079875,0.211136220912262,-0.68192853187723,-0.654824016496365,-0.272390811310469,-0.600537548529715,0.0205395133414278,-0.734384254318288,-0.000828864364747,-8.76982415624656E-10,-0.847432062120994,-0.657362070704152,-1.05297130243683,-0.231413028005487,-0.648376654894797,-0.452106642853569,-0.407251869844666,-1.09515492517786,-0.847432062120994,-0.617801394667504
s338,Consensus_class_2,-0.340917432629114,0.480386767280933,0.626849511792686,1.6746073940184E-09,0.395212089048241,2.20709306882287,1.08098023265608,-0.400844885526496,2.2175697190265,-0.0003035124269026,1.66642601010923,-0.270145412383401,1.06852233788903,1.96462662351206,0.102729665502366,4.10823507043366,-0.0540352882301564,1.50765805718718,-0.423687854940457,1.24065969595546,-0.0873111065930559,2.77111758123197,-0.316124286047975,-0.0822768487984091,3.00475833557906,2.62295509531516,-0.235253579982244,0.0261153383038285,-0.6116005989427,0.372332336331895,-0.231831989681962,-0.779151753912998,-0.400844885526496,-0.506708425590579,-0.62291767316446,-0.112613370334593,-0.86363688888659,-0.278040189288811,-0.752396221567597,-0.0011588726366966,-0.462705046545491,-0.462705046545491,-0.0818002513325325,-0.636989641860523,-0.937527377697727,-0.417519463825608,-0.479920755618599,-0.073390857327473,-0.363168141366094,-0.675276653336363,-0.506708425590579,-0.657978464749861,-0.874342829114606,-0.322047013356726,-0.495597780012618,-0.428417672995206,-0.754605554210618,-0.11517095894886,-0.453297545734581,-0.325087442896545
s339,Consensus_class_2,-0.103883677892925,-0.736800277144775,0.803115265553662,6.25376271320292E-09,0.30750003083662,2.13989467613755,1.24938042527669,-0.824981431441664,2.44671315493856,-0.000731702199983,1.57563230169562,-0.358331619820631,2.12939596734537,2.34375257020923,0.146222747253025,4.60959172456764,-0.116086086970074,0.0906078313829622,-0.672997711378864,1.67418175251282,-0.235267191107957,3.81513726119691,-0.504880809178844,-0.168634083286701,3.69582198087007,3.4682146401479,-0.215701646527911,0.13793083080011,-0.632879955506832,1.20145058433712,-0.346956064645401,-0.82413465013362,-0.479344930209095,-0.620428039435623,-0.258256126906383,-0.541893128998292,-0.904635826735099,-0.785262259832472,0,-2.62072784276323E-05,-0.717116012568492,0.378146132839522,-0.35309071150574,0,-0.886180135964424,-0.0303686922878933,-0.700582873747356,-0.469780988793803,-0.208469034942675,-0.0128575607813094,-0.243729018181331,-7.80245436895688E-13,-1.05084615089811,-0.474520608633771,0.209376133226129,-0.460239649032562,0,-5.52688904589621E-09,-0.552027057927657,-0.717116012568492
s340,Consensus_class_2,-0.341942161212941,-0.417005458522777,0.437272523206424,0.370155741281224,1.41229014981986E-08,1.60050928026117,1.35030473159484,-0.437799920298952,2.05483385565235,-0.155255735960789,1.38449251225454,-0.482174933191611,2.02472481191379,1.3241957531024,0.149072046280289,4.22888165851204,-0.799468268502221,0.206839486730905,-0.419757122796694,1.01347880295954,-0.0459934502175387,3.34483903346423,0.101602467028825,-0.138539483265571,5.18691054847008,3.39463592591943,-0.284937261916315,0.0182852954728106,-0.4915573465955,1.64272564442978,-0.314937652351168,-0.764567743860333,-0.532358822290779,-0.401001509668396,-0.303051783951105,-0.460937930838393,-0.889308844633165,-0.778051125707099,-0.906366001798711,-0.521986039990053,-0.808771989287898,-0.705833456897906,-0.237808054104757,-0.610919731541933,-0.938729728873712,-0.653867503597169,-0.808771989287898,-0.786216387832734,-0.388724959677187,-0.42672512183876,-0.737591189145689,-0.74688010446866,-0.999873959396614,-0.737591189145689,-0.406243041588153,-0.500818087315363,-0.811121364616268,-0.385004782403576,-0.839626095730724,-0.839626095730724
s341,Consensus_class_2,-0.336354900323291,-0.586796020928653,0.556832371032894,8.34244498780415E-09,0.662493313366411,1.6700404385962,1.08668034403595,0.850608693049903,2.28125571328471,-0.0013971973498813,1.2962549313663,-0.233846342278589,1.06336287794248,1.71724831266844,4.68698664179382E-07,4.25026596226989,-0.653386915473909,0.552407797413215,-0.659012834656732,1.20595941973796,-0.652736862995968,3.0276306652867,-0.189966167777454,-0.122664932660799,3.33711871795326,2.97769717302456,-0.345718935337205,6.09409168418035E-08,-0.618344141418997,1.40662728131084,-0.300055674870106,-0.907308483913841,-0.546110109014075,-0.67922086146891,-0.261050377343609,-0.165741542629398,-0.306874812320869,-0.753649472384583,-0.30710127850475,-0.059885978933843,-0.685147965620352,-0.516209461283382,-4.12174308029505E-06,-0.404716093109283,-0.226867816754615,-0.457264255729821,-0.315514512710741,-0.548141658890884,-0.166373312695825,-0.0338071423270514,-0.594662343527284,-0.413653990177834,-0.865841268880966,-0.243439499156909,-0.235028899871624,-0.183787928875278,-0.0010783276112763,-0.0604578874027141,-0.634847178432072,-0.558649841682516
s342,Consensus_class_2,-0.133238152409392,-0.729916518100478,0.493362279705776,1.1408858710222E-08,0.472070989369769,2.03571789953582,1.19362904267941,-0.729916518100478,2.48706289189553,-0.15331755408535,1.19643664047545,-0.390205379460877,1.75027633876346,2.52636415435293,0.103631419683343,4.41566720622473,-0.655711313870868,0.844563845976997,-0.502223229688612,1.67023094186107,-0.680693780467245,3.2670693507725,-0.542834711196547,-0.0427644183297416,3.31400390517398,2.64231769169614,-0.35337657505247,0.0877324830753046,-0.644736314676319,0.930889738931802,-0.748376840529787,-0.797886777879282,-0.390205379460877,-0.729916518100478,-0.293597442952007,-0.113466491236094,-0.329247477064039,-0.787153950245707,-0.930898033555324,-0.451499522137393,-0.439492798361517,-0.502223229688612,-0.330268777960229,-0.531736172642455,-0.967873312296493,-0.502223229688612,-0.596773049561915,-0.729916518100478,-0.206847320989069,-0.0030796487357406,-0.729916518100478,-0.506505828460092,-0.908332138412104,-0.439492798361517,-0.502223229688612,-0.461332012968549,-0.202762786523974,-0.820886270298937,-0.502223229688612,-0.502223229688612
s343,Consensus_class_2,-0.177089674961156,-0.508730131012332,0.678298059166067,0.0904351641491128,0.495505160546944,1.96225180940915,0.86675387894659,-0.166070889812331,2.7131900610856,-0.0417350503447107,1.12104844143927,-0.220853504792467,0.911716482504682,2.03724659405573,0.22752505177573,4.06199624230935,-0.258590309546765,1.1536028940156,-0.489707525675795,1.01830423800157,-0.282783043900804,2.66679124034718,-0.431219853481082,-0.105874978904771,2.91194746321449,2.93757767206511,-0.406696368711254,0.009896778003303,-0.440185929222507,0.920548589375552,-0.441866138464711,-0.365156562366554,-0.467596089536804,-0.471678634215801,-0.269131731557478,-0.0495081124588118,-0.824188016207269,-0.0989619195877838,-5.97957602832524E-05,-0.0179768591954386,-0.418137632632266,-0.262416467086778,-0.128402497161352,-0.633270205142163,-0.338073200819706,-0.307437660620225,-0.505751312407247,-0.445606293361297,-0.160731470646625,-0.0438823243048746,-0.484904187542484,-0.371789712227763,-1.0019102152602,-0.139429171628469,-0.179494586610582,-0.232783040851407,-0.0080435741691871,-0.840846134275247,-0.414016279735996,-0.336769339260498
s344,Consensus_class_2,-0.341799225313348,-0.707930516747922,0.48811935192178,0.0515765453390115,0.467185619552871,2.07436060715634,1.17651882777881,-0.503566405504766,2.62828637407548,-2.20476716710535E-05,1.67490105148683,-0.496081356372812,0.302429770128146,2.00219087352574,0.151551018985773,4.19469216070882,-0.355130686469223,0.547924619728347,-0.783392589171164,1.46387018752726,-0.177133770343168,3.0089321140962,0.134476704180425,-0.332608138387106,3.32197377206055,2.90703800208923,-0.0293645430196913,0.0179975168468612,-0.608582622474226,0.911874504605915,-0.0003414524361331,-0.995384591010973,-0.7525315866019,-0.783392589171164,-0.261534830325235,-0.114134101633793,-0.955297213854613,-0.818882655092564,-0.897121664852283,-0.657181673014009,-0.783392589171164,-0.529335004099037,-0.657711919596353,-0.67072845000266,-0.119609874694121,-0.590780489580317,-0.783392589171164,-0.701912512277105,-0.177916396812859,-0.0040687555035788,-0.783392589171164,-0.741003277368298,-1.07453333329286,-0.365508212188288,-0.783392589171164,-0.542414327835479,-1.66972159545869E-06,-0.216883346798177,-0.783392589171164,-0.630354907996174
s345,Consensus_class_2,-0.300116621115425,-0.78350922540249,0.810184134062404,0.396084167290849,0.579334618273634,2.32730993333653,1.11438856528856,-0.78350922540249,2.48042394954832,-0.162181133286217,1.24090643357116,-0.557693176322503,2.16591096007533,2.48236517144525,0.103672210677173,4.69315054436344,-0.642619045643471,0.130052522841108,-0.53209356932594,1.60730327962333,-0.768790420349892,3.82371739196139,-0.390503222082251,-0.0885024341701838,3.68045780912382,2.96015110412304,-0.0023059233892404,0.101161073961801,-0.604306749605349,0.860235944670682,-0.313850128007663,-0.971098775980254,-0.37713720873372,-0.6691203809143,-0.319950133071388,-0.474517570442216,-0.932479389574099,-0.743437720051561,-3.18220812883861E-08,-0.390887083902943,-0.6691203809143,0.0349443203431669,-0.66777707855772,-2.82047881311105E-09,-0.894552954920158,-0.509227065399794,-0.6691203809143,-0.78350922540249,-0.783516781868257,-0.0092236955078347,-0.78350922540249,-6.98671267381781E-09,-1.07541931286268,-0.78350922540249,-0.297545118895617,-0.470825898359987,-0.19260336328731,-0.236974335175551,-0.557693176322503,-0.53209356932594
s346,Consensus_class_2,-0.319124829877232,-0.801952530707997,1.23594198626373,0.607576000103388,1.12488725163364,2.52502726753903,1.8021038914947,-0.980360952002993,3.35909470088264,-0.161903666873462,2.04123791106772,0.0507760275172058,3.2781891357031,2.72530689930329,0.216606105660819,3.61011739874811,-0.609119260329549,0.0382571603814579,-0.199807200639953,2.44231169710189,-0.642038396778058,4.52831608225997,-0.0592533659949021,-0.765889739076224,4.86458589074343,4.15274814320944,-8.08018118403997E-05,0.14086199347381,-0.064829109928593,1.02601725809632,-0.736363288317484,-0.983733936334814,-0.980360952002993,-0.647416327882572,-0.274664646466207,-0.445997977871448,-0.944231948486512,-0.682179801547026,-0.888543988852225,-0.0011722908308389,-0.980360952002993,-0.946413212926777,-0.321759785231231,-0.666880268055063,-1.00258905398283,-0.74324445755563,-0.980360952002993,-0.921591985020506,-0.415779054596985,-0.934030725678758,-0.980360952002993,-0.735692786504894,-1.08474672720493,-0.86309313564763,-0.980360952002993,-0.475536351990977,-0.403841353744599,-0.374471565104574,-0.853761580780698,-0.775732903451868
s347,Consensus_class_1,-0.0652803894124932,-0.24311617855248,0.388973830959405,0.254658141730907,1.47138720148977E-09,9.06564425551859E-28,1.09993694784157E-07,-0.24311617855248,1.2459782055548,-0.0003739811643524,0.550243038009635,-0.16766281496807,9.2834671197041E-08,0.681891952456059,0.0112528235998722,2.10508423023184,-0.0314057738594848,2.84661402602311,-0.236327544950537,0.426648075641789,-0.659312535041833,0.642280751753321,-0.213347205268107,-0.0532835779867257,1.12814417457661,1.57358662302053,-0.000299139046243,5.28245073523491E-10,-0.0247657473030405,2.42850856553882E-12,-0.733115960019442,-0.900108597308049,-0.216293392646008,0.0645958045614039,-0.597907561936714,-0.146844975538713,-0.863033314046348,-0.768690364116895,-1.67005474839219E-08,-0.671580226540633,0.0586038688000245,-0.233597496079517,-2.55558926963878E-08,-0.652599547634765,-0.290547612254839,-0.211946058775857,-0.13682805998864,-0.211946058775857,-0.208415556416637,-1.27286872807008E-10,-0.247926067927231,-0.715839922809533,-1.04598274085168,-0.0523554035404852,0.0430788916849589,-0.44803095788325,-0.126268835569356,-0.388281716116874,-0.0443367320406143,-0.0208732307372253
s348,Consensus_class_1,-0.0565530914987965,-0.41202482026705,1.19518517181644,0.280456230525895,0.0751334001978464,1.35220688430125,0.321273496900378,-0.407655166663078,1.72437056050708,-0.0009758144653376,0.909290643770765,-0.242548187294871,0.0001282195335818,1.3267556593941,0.256560451650658,4.22279083999656,-0.0622448986049588,1.85803105739364,-0.374113835153449,3.08219052388881E-13,-0.0487280455205687,2.23662804539655,-0.361158271936354,-0.0585403550765537,1.76103827528151,2.39737480637957,-0.0046888482145749,1.30825870444902E-08,-0.364954725263763,0.365320096093609,-0.721067053154972,-0.864274821563155,-0.331454509803476,-0.392511057943173,-0.327268754203045,-0.109387844186024,-0.878567999809775,-0.763315088767446,-0.820634349236607,-0.0010618264640983,-0.237493591742614,-0.371382587468332,-0.0031997503809909,-0.653658159183413,-9.07561839692036E-11,-0.351850003699815,-0.451653835725381,-0.347475878610174,-0.228698485630909,-3.50879606720908E-05,-0.368726588451431,-0.717319981914904,0,-0.264465909489214,-0.283133375608641,-0.442498777756386,-5.7605247250357E-08,-0.0161983731690405,-0.275395125170425,-0.268025367076558
s349,Consensus_class_1,-0.0561285269397695,-0.266899182925783,0.418129917128803,1.53975595508095E-10,2.86982904078446E-08,1.15526526776302,0.676821169006929,-0.268293849259894,1.82635424370786,-0.0005024385455986,0.772455709336111,-0.253003580354508,0.529416251823628,1.40899853090234,1.59951647771286E-07,3.71560358361162,-0.0405279276044158,2.88211513440422,-0.298031342334159,1.1566898449799,-0.677208709042735,2.03529654543342,-0.28959583745643,-0.0563575384160058,2.93561032000647,2.6504162254433,-0.249487713337192,0.0434014934471027,-0.1519800113003,0.329522382015289,-1.07992727573799,-0.758888323706948,-0.333487193802848,-0.143129105694024,-0.291140429574034,-0.0277400096466564,-0.846400228266966,-0.771197490375788,-0.785456707684397,-0.702509738408363,-0.238065952267205,-0.184443215270577,-0.0620445427438378,-0.64750465466759,-0.870653640741418,-0.302848931393213,-0.308251907096473,-0.311250612520632,-0.131462639642495,-1.16905678188179E-06,-0.322239967713908,-0.708695434010588,-0.47880086391574,-0.0126305009314397,-0.0199342018489339,-0.438009273338908,-0.783077763578926,-0.250238445914194,-0.22516598140983,-0.139246984724734
s350,Consensus_class_1,-0.0409385867818876,0.043802059481943,4.04742350958811E-08,4.28512439072839E-11,6.92636692981132E-09,0.535509133748762,0.233055079211894,-0.306562786932863,1.08420329289141,-0.0001421783354902,0.593334314685964,-0.334496954360146,0.103134225033695,0.975826463971697,1.32447313334089E-08,2.89039366149159,-0.652889643365567,3.36709254606227,-0.326857336821976,0.801495659878222,-0.125283072743272,1.40564787818344,-0.267127197657676,-0.0550805276958519,1.97974290080759,2.09651348792784,-0.305273017649436,5.259009713108E-09,-0.0391923109681008,1.33551297538406E-10,-0.809546092360121,-0.916872375859183,-0.343926492198872,-0.317263853158119,-0.261956715664797,-0.163389988182214,-0.804681335473385,-0.766048771179246,-0.451334886716568,-0.692272407776627,-0.343926492198872,-0.268645995929147,-0.19490009054799,-0.633464578010311,-0.934070628144272,-0.334496954360146,-0.349887175828396,-0.343926492198872,-0.360795950162239,-0.0592393348052252,-0.320272816045446,-0.693341263938707,-1.03076262934939,-0.297368159251637,-0.171363293068296,-0.44622509753442,-6.35063868375717E-07,-0.0168825639231496,-0.33890965621372,-0.317263853158119
